Identifier,InChI.Key.x,logFC_HL,logFC_LH,logFC_LL,logRSDfc_HL,logRSDfc_LH,logRSDfc_LL,CohenD_HL_effect,Mag_HL_effect,CI_inf_HL_effect,CI_sup_HL_effect,CohenD_LH_effect,Mag_LH_effect,CI_inf_LH_effect,CI_sup_LH_effect,CohenD_LL_effect,Mag_LL_effect,CI_inf_LL_effect,CI_sup_LL_effect,PubChem,Pr(>Chisq)_overall,InChI.Key.y,Identifier_R,DO_p.value,pH_p.value,pH:DO_p.value,Annotation,KEGG,SMILES,Pr..Chisq._overall,VIP_PLSDA,PLSDA,uniDO,unipH,unipHxDO,method,method_simple
62821,WFZVBCSNPDDHDI-FNORWQNLSA-N,-0.180944228722996,0.0600857503403454,0.017559621165784,0.281428938341799,0.188411951483012,0.168163917189686,0.390414486211189,small,-0.34424281346567,1.12507178588805,-0.133274068817948,negligible,-0.87520147187819,0.608653334242295,-0.039263986805528,negligible,-0.7670911640761,0.688563190465044,5371086,0.659804413584835,WFZVBCSNPDDHDI-FNORWQNLSA-N,X2.hydroxypyrazinyl.2.propenoic.acid.ethyl.ester.NIST,0.499251272866973,0.513984130977514,0.751179472552778,2-hydroxypyrazinyl-2-propenoic acid ethyl ester NIST,NA,CCOC(=O)C(=O)C=C1C=NC=CN1,NA,NA,NA,NA,NA,NA,NA,not_sig
6431,BGWGXPAPYGQALX-ARQDHWQXSA-N,-0.0328226558944467,0.171171577620719,0.199602628654837,-0.335503726146952,-0.240182983935481,0.412110051441597,0.0582489774917724,negligible,-0.669662392051081,0.786160347034626,-0.298100040542687,small,-1.04330600937079,0.447105928285415,-0.266152610200675,small,-0.997124585201933,0.464819364800583,440641,0.76441726877829,BGWGXPAPYGQALX-ARQDHWQXSA-N,fructose.6.phosphate,0.930262587205121,0.429154172734917,0.84325414133318,fructose-6-phosphate,C05345,C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)(O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
6432,JCQLYHFGKNRPGE-FCVZTGTOSA-N,0.271316551126789,-0.0492503296839981,0.420493848344732,0.871033321390252,-0.238253590731389,0.546348007428587,-0.228302493160467,small,-0.958426463537353,0.501821477216418,0.0690937237979217,negligible,-0.672233222264384,0.810420669860227,-0.412119553296854,small,-1.14756129502353,0.323322188429818,11333,0.576357301203267,JCQLYHFGKNRPGE-FCVZTGTOSA-N,lactulose,0.313652770461335,0.871839501275027,0.780361311022588,lactulose,C07064,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
64589,YZXBAPSDXZZRGB-DOFZRALJSA-N,0.243193268215574,0.518340143992749,0.360979616792655,0.0418055834597615,0.153051331073775,-0.235493641540529,-0.280119782856792,small,-1.01143719361696,0.451197627903372,-0.556739460630063,medium,-1.31204941672395,0.19857049546382,-0.46197683876955,small,-1.19937749078066,0.275423813241559,444899,0.3969908000251,YZXBAPSDXZZRGB-DOFZRALJSA-N,arachidonic.acid,0.909052094884814,0.250881163603065,0.478595508117395,arachidonic acid,C00219,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
6866,WWZKQHOCKIZLMA-UHFFFAOYSA-N,-0.0677324045939667,-0.260297007565454,-0.51827365041078,0.15891552697453,0.0738584172521142,0.186225114143974,0.0896868316461669,negligible,-0.6384360024089,0.817809665701234,0.353098324992319,small,-0.393753647718034,1.09995029770267,0.675158526540436,medium,-0.0730450613452962,1.42336211442617,119389,0.476373677265439,WWZKQHOCKIZLMA-UHFFFAOYSA-N,caprylic.acid,0.623601474219894,0.283347413928832,0.824118129036497,caprylic acid,C06423,CCCCCCCC(=O)[O-],NA,NA,NA,NA,NA,NA,NA,not_sig
726,GHVNFZFCNZKVNT-UHFFFAOYSA-N,-0.156838983570086,0.112776641646247,-0.106947280272173,0.0450737647102626,0.119119726348215,0.383219013184871,0.39767304857333,small,-0.337241952622738,1.1325880497694,-0.277801803826572,small,-1.0224697366132,0.46686612896006,0.239290300583369,small,-0.491066567842728,0.969647169009467,2969,0.587124542015099,GHVNFZFCNZKVNT-UHFFFAOYSA-N,capric.acid,0.326932250920943,0.77191933012394,0.786470846031391,capric acid,C01571,CCCCCCCCCC(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
7501,RGHNJXZEOKUKBD-QTBDOELSSA-N,0.136064914850948,0.0846519350246773,-0.0838287144996333,-0.484752015787691,-0.338046356494472,-0.880574073634163,-0.153631885775819,negligible,-0.882461720622761,0.575197949071122,-0.0910534167446618,negligible,-0.832542997102665,0.650436163613342,0.0992210541550772,negligible,-0.628983656381759,0.827425764691914,6857417,0.870832547301818,RGHNJXZEOKUKBD-QTBDOELSSA-N,gluconic.acid,0.954141713118582,0.758960870996484,0.49790365322733,gluconic acid,C00800,C([C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
79,CKLJMWTZIZZHCS-REOHCLBHSA-N,0.617680862630953,0.0351192997637249,0.663079485722372,1.49876486992608,0.219366804866972,1.43561844044585,-0.490726012750456,small,-1.22935515180047,0.247903126299556,-0.064830348826685,negligible,-0.806130886966812,0.676470189313442,-0.542059824200217,medium,-1.28306112006103,0.198941471660597,5960,0.54590536889592,CKLJMWTZIZZHCS-REOHCLBHSA-N,aspartic.acid,0.289498460217328,0.829608764068667,0.852720818438058,aspartic acid,C00049,C([C@@H](C(=O)O)N)C(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
84521,FYGDTMLNYKFZSV-DZOUCCHMSA-N,0.0448340598714161,0.0439824060920273,-0.207577765716081,0.00477951809718924,-0.464078218533344,-0.320588214845437,-0.0272644706857741,negligible,-0.75505533959724,0.700526398225692,-0.030631610269515,negligible,-0.771781135367637,0.710517914828607,0.136895800047873,negligible,-0.591713166211058,0.865504766306805,439586,0.969305058682018,FYGDTMLNYKFZSV-DZOUCCHMSA-N,maltotriose,0.881673911282993,0.816744620966653,0.786544731955925,maltotriose,C01835,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
84524,UGQMRVRMYYASKQ-KQYNXXCUSA-N,0.71844498076978,0.00837550647418617,0.73970807157205,0.435680131651043,0.029120405805247,0.552479152446591,-0.517569016927012,medium,-1.25741011803501,0.222272084180983,-0.00794546328718899,negligible,-0.749054500960746,0.733163574386368,-0.495441257197962,small,-1.23427875894906,0.243396244553132,6021,0.547395087029398,UGQMRVRMYYASKQ-KQYNXXCUSA-N,inosine,0.284726230013184,0.863299740573468,0.865051491342378,inosine,C00294,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
85123,SJZRECIVHVDYJC-UHFFFAOYSA-N,-0.159264038140959,0.0139130285376936,-0.241741702369934,-0.168573833070282,-0.54916987499714,-0.364027341517382,0.335343156586967,small,-0.397511048413501,1.06819736158744,-0.0324726595194594,negligible,-0.773627559151973,0.708682240113054,0.528912266250732,medium,-0.211459752991374,1.26928428549284,10413,0.25092115332522,SJZRECIVHVDYJC-UHFFFAOYSA-N,X4.hydroxybutyric.acid,0.0597121633284039,0.775248181470662,0.671979664024422,4-hydroxybutyric acid,C00989,C(CC(=O)O)CO,NA,NA,NA,NA,NA,NA,NA,not_sig
87703,IQFYYKKMVGJFEH-XLPZGREQSA-N,-0.501137254828528,-0.505889524789188,-0.536704097055004,-0.21975123374488,-0.059104488439174,-0.461402220190647,0.622567981705153,medium,-0.122610066137116,1.36774602954742,0.603290785760409,medium,-0.154466526761752,1.36104809828257,0.689324693646508,medium,-0.0597335784157937,1.43838296570881,5789,0.13979266454384,IQFYYKKMVGJFEH-XLPZGREQSA-N,thymidine,0.26192206893374,0.245281332998151,0.314672159352673,thymidine,C00214,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,NA,NA,NA,NA,NA,NA,NA,not_sig
8917,NFWKVWVWBFBAOV-MISYRCLQSA-N,0.496561872867545,-0.168868482073394,1.59576569076459,1.76079693942417,0.0696817165430375,2.01138498968252,-0.428825417845026,small,-1.16489921409991,0.307248378409858,0.410708371306377,small,-0.338160969288383,1.15957771190114,-0.84335650409727,large,-1.60277588497095,-0.0839371232235934,94391,0.27245120429242,NFWKVWVWBFBAOV-MISYRCLQSA-N,dehydroabietic.acid,0.280227821875956,0.470552542581317,0.427229222821656,dehydroabietic acid,C12078,CC(C)C1=CC2=C(C=C1)[C@]3(CCC[C@@]([C@@H]3CC2)(C)C(=O)O)C,NA,NA,NA,NA,NA,NA,NA,not_sig
9,ROHFNLRQFUQHCH-YFKPBYRVSA-N,-0.214274829124836,-0.132705873968577,0.802127224009617,-0.246820318250791,-0.446610878193228,2.39467728185643,0.406874140751417,small,-0.328374216366769,1.1421224978696,0.263973022273727,small,-0.480349874192346,1.0082959187398,-0.293774997824345,small,-1.02544703614793,0.43789704049924,6106,0.462915734521648,ROHFNLRQFUQHCH-YFKPBYRVSA-N,leucine,0.454471485210851,0.392298093629255,0.296874244135523,leucine,C00123,CC(C)C[C@@H](C(=O)O)N,NA,NA,NA,NA,NA,NA,NA,not_sig
997,GLDOVTGHNKAZLK-UHFFFAOYSA-N,-0.0837334898256756,-0.479174997168386,-0.120095933957,1.60878542680015,0.339101673332072,0.582157058771156,0.0971434473485326,negligible,-0.631042717999674,0.825329612696739,1.09541220988075,large,0.300729183095091,1.89009523666641,0.246296114967328,small,-0.484214922465017,0.976807152399672,8221,0.544029404080538,GLDOVTGHNKAZLK-UHFFFAOYSA-N,octadecanol,0.689943738942638,0.359924782148251,0.536793651626193,octadecanol,NA,CCCCCCCCCCCCCCCCCCO,NA,NA,NA,NA,NA,NA,NA,not_sig
