pubchem:3303	cpd:C00001
pubchem:8273	cpd:C05999
pubchem:8274	cpd:C06000
pubchem:8275	cpd:C06001
pubchem:8276	cpd:C06002
pubchem:8279	cpd:C06006
pubchem:8280	cpd:C06007
pubchem:8281	cpd:C06008
pubchem:8282	cpd:C06010
pubchem:8283	cpd:C06011
pubchem:8288	cpd:C06016
pubchem:8289	cpd:C06017
pubchem:8290	cpd:C06018
pubchem:8291	cpd:C06019
pubchem:8292	cpd:C06020
pubchem:8293	cpd:C06021
pubchem:8294	cpd:C06022
pubchem:8295	cpd:C06023
pubchem:8296	cpd:C06024
pubchem:8297	cpd:C06025
pubchem:8298	cpd:C06026
pubchem:8299	cpd:C06027
pubchem:8300	cpd:C06028
pubchem:8301	cpd:C06029
pubchem:8302	cpd:C06030
pubchem:8303	cpd:C06031
pubchem:8304	cpd:C06032
pubchem:8305	cpd:C06033
pubchem:8306	cpd:C06034
pubchem:8307	cpd:C06035
pubchem:8308	cpd:C06036
pubchem:8309	cpd:C06037
pubchem:8310	cpd:C06038
pubchem:8311	cpd:C06040
pubchem:8312	cpd:C06041
pubchem:8313	cpd:C06042
pubchem:8315	cpd:C06044
pubchem:8317	cpd:C06046
pubchem:8318	cpd:C06047
pubchem:8319	cpd:C06048
pubchem:8320	cpd:C06049
pubchem:8321	cpd:C06050
pubchem:8322	cpd:C06051
pubchem:8323	cpd:C06052
pubchem:8324	cpd:C06054
pubchem:8325	cpd:C06055
pubchem:8326	cpd:C06056
pubchem:8327	cpd:C06057
pubchem:8328	cpd:C06058
pubchem:8329	cpd:C06059
pubchem:8330	cpd:C06060
pubchem:8332	cpd:C06062
pubchem:8333	cpd:C06066
pubchem:8334	cpd:C06067
pubchem:8335	cpd:C06068
pubchem:8336	cpd:C06069
pubchem:8337	cpd:C06070
pubchem:8338	cpd:C06071
pubchem:8340	cpd:C06074
pubchem:8341	cpd:C06075
pubchem:8342	cpd:C06076
pubchem:8343	cpd:C06077
pubchem:8344	cpd:C06078
pubchem:8345	cpd:C06079
pubchem:8346	cpd:C06080
pubchem:8347	cpd:C06081
pubchem:8348	cpd:C06082
pubchem:8349	cpd:C06083
pubchem:8350	cpd:C06084
pubchem:8351	cpd:C06085
pubchem:8352	cpd:C06086
pubchem:8353	cpd:C06087
pubchem:8354	cpd:C06088
pubchem:8355	cpd:C06089
pubchem:8356	cpd:C06090
pubchem:8357	cpd:C06091
pubchem:8358	cpd:C06092
pubchem:8359	cpd:C06093
pubchem:8360	cpd:C06094
pubchem:8361	cpd:C06095
pubchem:8362	cpd:C06096
pubchem:8363	cpd:C06098
pubchem:8364	cpd:C06099
pubchem:8366	cpd:C06102
pubchem:8367	cpd:C06103
pubchem:8368	cpd:C06104
pubchem:8369	cpd:C06105
pubchem:8370	cpd:C06108
pubchem:8371	cpd:C06109
pubchem:8372	cpd:C06110
pubchem:8373	cpd:C06111
pubchem:8374	cpd:C06112
pubchem:8375	cpd:C06113
pubchem:8376	cpd:C06114
pubchem:8377	cpd:C06115
pubchem:8378	cpd:C06118
pubchem:8379	cpd:C06121
pubchem:8380	cpd:C06123
pubchem:8381	cpd:C06124
pubchem:8382	cpd:C06125
pubchem:8383	cpd:C06126
pubchem:8384	cpd:C06127
pubchem:8385	cpd:C06128
pubchem:8386	cpd:C06129
pubchem:8387	cpd:C06130
pubchem:8388	cpd:C06131
pubchem:8389	cpd:C06132
pubchem:8390	cpd:C06133
pubchem:8391	cpd:C06134
pubchem:8392	cpd:C06135
pubchem:8393	cpd:C06136
pubchem:8394	cpd:C06138
pubchem:8395	cpd:C06139
pubchem:8396	cpd:C06140
pubchem:8397	cpd:C06141
pubchem:8398	cpd:C06142
pubchem:8399	cpd:C06143
pubchem:8400	cpd:C06144
pubchem:8401	cpd:C06145
pubchem:8402	cpd:C06146
pubchem:8404	cpd:C06148
pubchem:8405	cpd:C06149
pubchem:8407	cpd:C06151
pubchem:8408	cpd:C06152
pubchem:8409	cpd:C06153
pubchem:8411	cpd:C06155
pubchem:8412	cpd:C06156
pubchem:8413	cpd:C06157
pubchem:8414	cpd:C06158
pubchem:8415	cpd:C06159
pubchem:8416	cpd:C06160
pubchem:8417	cpd:C06161
pubchem:8418	cpd:C06162
pubchem:8419	cpd:C06163
pubchem:8420	cpd:C06165
pubchem:8421	cpd:C06167
pubchem:8422	cpd:C06171
pubchem:8423	cpd:C06172
pubchem:8424	cpd:C06173
pubchem:8425	cpd:C06174
pubchem:8426	cpd:C06175
pubchem:8427	cpd:C06176
pubchem:8428	cpd:C06177
pubchem:8429	cpd:C06178
pubchem:8430	cpd:C06179
pubchem:8431	cpd:C06180
pubchem:8432	cpd:C06181
pubchem:8433	cpd:C06182
pubchem:8434	cpd:C06183
pubchem:8435	cpd:C06184
pubchem:8436	cpd:C06185
pubchem:8437	cpd:C06186
pubchem:8438	cpd:C06187
pubchem:8439	cpd:C06188
pubchem:8440	cpd:C06189
pubchem:8442	cpd:C06192
pubchem:8443	cpd:C06193
pubchem:8444	cpd:C06194
pubchem:8445	cpd:C06195
pubchem:8446	cpd:C06196
pubchem:8447	cpd:C06197
pubchem:8448	cpd:C06198
pubchem:8449	cpd:C06199
pubchem:8451	cpd:C06201
pubchem:8452	cpd:C06202
pubchem:8453	cpd:C06203
pubchem:8454	cpd:C06204
pubchem:8455	cpd:C06205
pubchem:8456	cpd:C06206
pubchem:8457	cpd:C06207
pubchem:8458	cpd:C06210
pubchem:8459	cpd:C06212
pubchem:8460	cpd:C06213
pubchem:8461	cpd:C06215
pubchem:8462	cpd:C06216
pubchem:8463	cpd:C06217
pubchem:8464	cpd:C06218
pubchem:8465	cpd:C06219
pubchem:8466	cpd:C06222
pubchem:8467	cpd:C06224
pubchem:8470	cpd:C06227
pubchem:8471	cpd:C06228
pubchem:8472	cpd:C06229
pubchem:8473	cpd:C06230
pubchem:8474	cpd:C06231
pubchem:8475	cpd:C06232
pubchem:8476	cpd:C06234
pubchem:8479	cpd:C06238
pubchem:8480	cpd:C06239
pubchem:8481	cpd:C06240
pubchem:8482	cpd:C06241
pubchem:8483	cpd:C06244
pubchem:8485	cpd:C06246
pubchem:8486	cpd:C06247
pubchem:8487	cpd:C06248
pubchem:8488	cpd:C06249
pubchem:8489	cpd:C06250
pubchem:8490	cpd:C06251
pubchem:8493	cpd:C06254
pubchem:8494	cpd:C06255
pubchem:8496	cpd:C06257
pubchem:8497	cpd:C06258
pubchem:8498	cpd:C06259
pubchem:8499	cpd:C06260
pubchem:8500	cpd:C06262
pubchem:8501	cpd:C06263
pubchem:8502	cpd:C06264
pubchem:8503	cpd:C06265
pubchem:8504	cpd:C06266
pubchem:8505	cpd:C06267
pubchem:8506	cpd:C06268
pubchem:8507	cpd:C06269
pubchem:8510	cpd:C06272
pubchem:8511	cpd:C06273
pubchem:8534	cpd:C06297
pubchem:8536	cpd:C06299
pubchem:8537	cpd:C06300
pubchem:8539	cpd:C06302
pubchem:8540	cpd:C06304
pubchem:8541	cpd:C06305
pubchem:8542	cpd:C06306
pubchem:8543	cpd:C06307
pubchem:8544	cpd:C06308
pubchem:8545	cpd:C06309
pubchem:8546	cpd:C06310
pubchem:8547	cpd:C06311
pubchem:8548	cpd:C06312
pubchem:8549	cpd:C06313
pubchem:8550	cpd:C06314
pubchem:8551	cpd:C06315
pubchem:8552	cpd:C06316
pubchem:8553	cpd:C06317
pubchem:8554	cpd:C06318
pubchem:8555	cpd:C06319
pubchem:8556	cpd:C06320
pubchem:8557	cpd:C06321
pubchem:8558	cpd:C06322
pubchem:8559	cpd:C06323
pubchem:8560	cpd:C06324
pubchem:8561	cpd:C06325
pubchem:8562	cpd:C06326
pubchem:8563	cpd:C06327
pubchem:8564	cpd:C06328
pubchem:8565	cpd:C06329
pubchem:8566	cpd:C06330
pubchem:8567	cpd:C06331
pubchem:8568	cpd:C06332
pubchem:8569	cpd:C06333
pubchem:8570	cpd:C06334
pubchem:8571	cpd:C06335
pubchem:8572	cpd:C06336
pubchem:8573	cpd:C06337
pubchem:8574	cpd:C06338
pubchem:8575	cpd:C06339
pubchem:8577	cpd:C06341
pubchem:8578	cpd:C06342
pubchem:8579	cpd:C06343
pubchem:8580	cpd:C06344
pubchem:8581	cpd:C06345
pubchem:8582	cpd:C06346
pubchem:8583	cpd:C06347
pubchem:8584	cpd:C06348
pubchem:8585	cpd:C06349
pubchem:8586	cpd:C06350
pubchem:8587	cpd:C06351
pubchem:8588	cpd:C06352
pubchem:8589	cpd:C06353
pubchem:8590	cpd:C06354
pubchem:8591	cpd:C06355
pubchem:8592	cpd:C06356
pubchem:8593	cpd:C06357
pubchem:8594	cpd:C06358
pubchem:8595	cpd:C06359
pubchem:8596	cpd:C06360
pubchem:8597	cpd:C06361
pubchem:8598	cpd:C06362
pubchem:8599	cpd:C06363
pubchem:8600	cpd:C06364
pubchem:8601	cpd:C06365
pubchem:8602	cpd:C06366
pubchem:8603	cpd:C06367
pubchem:8604	cpd:C06368
pubchem:8605	cpd:C06369
pubchem:8606	cpd:C06370
pubchem:8607	cpd:C06371
pubchem:8608	cpd:C06372
pubchem:8610	cpd:C06374
pubchem:8612	cpd:C06376
pubchem:8613	cpd:C06377
pubchem:8614	cpd:C06378
pubchem:8615	cpd:C06379
pubchem:8616	cpd:C06380
pubchem:8617	cpd:C06381
pubchem:8618	cpd:C06382
pubchem:8619	cpd:C06383
pubchem:8620	cpd:C06384
pubchem:8621	cpd:C06385
pubchem:8622	cpd:C06386
pubchem:8623	cpd:C06387
pubchem:8624	cpd:C06388
pubchem:8625	cpd:C06389
pubchem:8626	cpd:C06390
pubchem:8627	cpd:C06391
pubchem:8628	cpd:C06392
pubchem:8629	cpd:C06393
pubchem:8630	cpd:C06394
pubchem:8631	cpd:C06395
pubchem:8632	cpd:C06396
pubchem:8633	cpd:C06397
pubchem:8634	cpd:C06398
pubchem:8635	cpd:C06399
pubchem:8636	cpd:C06400
pubchem:8639	cpd:C06403
pubchem:8640	cpd:C06404
pubchem:8641	cpd:C06406
pubchem:8642	cpd:C06407
pubchem:8643	cpd:C06408
pubchem:8644	cpd:C06409
pubchem:8645	cpd:C06410
pubchem:8647	cpd:C06412
pubchem:8648	cpd:C06413
pubchem:8649	cpd:C06414
pubchem:8650	cpd:C06415
pubchem:8651	cpd:C06416
pubchem:8652	cpd:C06417
pubchem:8653	cpd:C06418
pubchem:8654	cpd:C06419
pubchem:8655	cpd:C06420
pubchem:8656	cpd:C06421
pubchem:8657	cpd:C06422
pubchem:8658	cpd:C06423
pubchem:8659	cpd:C06424
pubchem:8660	cpd:C06425
pubchem:8661	cpd:C06426
pubchem:8662	cpd:C06427
pubchem:8663	cpd:C06428
pubchem:8664	cpd:C06429
pubchem:8665	cpd:C06430
pubchem:8666	cpd:C06432
pubchem:8667	cpd:C06433
pubchem:8669	cpd:C06435
pubchem:8670	cpd:C06436
pubchem:8671	cpd:C06437
pubchem:8672	cpd:C06438
pubchem:8673	cpd:C06439
pubchem:8674	cpd:C06440
pubchem:8675	cpd:C06441
pubchem:8676	cpd:C06442
pubchem:8677	cpd:C06443
pubchem:8679	cpd:C06446
pubchem:8680	cpd:C06447
pubchem:8683	cpd:C06450
pubchem:8684	cpd:C06451
pubchem:8685	cpd:C06452
pubchem:8686	cpd:C06453
pubchem:8687	cpd:C06454
pubchem:8688	cpd:C06455
pubchem:8689	cpd:C06456
pubchem:8690	cpd:C06457
pubchem:8691	cpd:C06459
pubchem:8693	cpd:C06461
pubchem:8694	cpd:C06462
pubchem:8695	cpd:C06463
pubchem:8696	cpd:C06464
pubchem:8697	cpd:C06465
pubchem:8698	cpd:C06466
pubchem:8699	cpd:C06467
pubchem:8700	cpd:C06468
pubchem:8701	cpd:C06469
pubchem:8702	cpd:C06470
pubchem:8703	cpd:C06471
pubchem:8704	cpd:C06472
pubchem:8705	cpd:C06473
pubchem:8706	cpd:C06474
pubchem:8707	cpd:C06475
pubchem:8708	cpd:C06476
pubchem:8709	cpd:C06477
pubchem:8710	cpd:C06478
pubchem:8711	cpd:C06479
pubchem:8712	cpd:C06481
pubchem:8713	cpd:C06482
pubchem:8714	cpd:C06483
pubchem:8715	cpd:C06484
pubchem:8716	cpd:C06485
pubchem:8719	cpd:C06488
pubchem:8720	cpd:C06489
pubchem:8721	cpd:C06490
pubchem:8722	cpd:C06491
pubchem:8723	cpd:C06492
pubchem:8724	cpd:C06493
pubchem:8725	cpd:C06494
pubchem:8726	cpd:C06495
pubchem:8727	cpd:C06496
pubchem:8728	cpd:C06497
pubchem:8730	cpd:C06499
pubchem:8731	cpd:C06500
pubchem:8732	cpd:C06501
pubchem:8733	cpd:C06502
pubchem:8734	cpd:C06503
pubchem:8735	cpd:C06504
pubchem:8736	cpd:C06505
pubchem:8737	cpd:C06506
pubchem:8738	cpd:C06507
pubchem:8739	cpd:C06508
pubchem:8740	cpd:C06509
pubchem:8741	cpd:C06510
pubchem:8742	cpd:C06511
pubchem:8743	cpd:C06512
pubchem:8744	cpd:C06513
pubchem:8745	cpd:C06514
pubchem:8746	cpd:C06515
pubchem:8747	cpd:C06516
pubchem:8748	cpd:C06517
pubchem:8749	cpd:C06518
pubchem:8751	cpd:C06520
pubchem:8752	cpd:C06521
pubchem:8753	cpd:C06522
pubchem:8754	cpd:C06523
pubchem:8755	cpd:C06524
pubchem:8756	cpd:C06525
pubchem:8757	cpd:C06526
pubchem:8758	cpd:C06527
pubchem:8759	cpd:C06528
pubchem:8760	cpd:C06530
pubchem:8761	cpd:C06531
pubchem:8762	cpd:C06532
pubchem:8763	cpd:C06533
pubchem:8764	cpd:C06534
pubchem:8765	cpd:C06535
pubchem:8766	cpd:C06536
pubchem:8767	cpd:C06537
pubchem:8768	cpd:C06538
pubchem:8769	cpd:C06539
pubchem:8770	cpd:C06540
pubchem:8771	cpd:C06541
pubchem:8772	cpd:C06542
pubchem:8773	cpd:C06543
pubchem:8774	cpd:C06544
pubchem:8775	cpd:C06545
pubchem:8776	cpd:C06546
pubchem:8777	cpd:C06547
pubchem:8778	cpd:C06548
pubchem:8779	cpd:C06550
pubchem:8780	cpd:C06551
pubchem:8781	cpd:C06552
pubchem:8782	cpd:C06553
pubchem:8783	cpd:C06554
pubchem:8784	cpd:C06555
pubchem:8785	cpd:C06556
pubchem:8786	cpd:C06557
pubchem:8787	cpd:C06558
pubchem:8788	cpd:C06559
pubchem:8789	cpd:C06560
pubchem:8790	cpd:C06561
pubchem:8791	cpd:C06562
pubchem:8792	cpd:C06563
pubchem:8793	cpd:C06564
pubchem:8794	cpd:C06565
pubchem:8795	cpd:C06566
pubchem:8796	cpd:C06567
pubchem:8797	cpd:C06568
pubchem:8798	cpd:C06569
pubchem:8799	cpd:C06570
pubchem:8800	cpd:C06571
pubchem:8801	cpd:C06572
pubchem:8802	cpd:C06573
pubchem:8803	cpd:C06574
pubchem:8804	cpd:C06575
pubchem:8805	cpd:C06576
pubchem:8806	cpd:C06577
pubchem:8807	cpd:C06578
pubchem:8808	cpd:C06579
pubchem:8809	cpd:C06580
pubchem:8810	cpd:C06581
pubchem:8811	cpd:C06582
pubchem:8812	cpd:C06584
pubchem:8813	cpd:C06585
pubchem:8814	cpd:C06586
pubchem:8815	cpd:C06587
pubchem:8816	cpd:C06588
pubchem:8817	cpd:C06589
pubchem:8818	cpd:C06592
pubchem:8819	cpd:C06593
pubchem:8820	cpd:C06594
pubchem:8822	cpd:C06596
pubchem:8823	cpd:C06597
pubchem:8824	cpd:C06598
pubchem:8825	cpd:C06599
pubchem:8826	cpd:C06600
pubchem:8827	cpd:C06601
pubchem:8828	cpd:C06602
pubchem:8829	cpd:C06603
pubchem:8830	cpd:C06604
pubchem:8831	cpd:C06605
pubchem:8832	cpd:C06606
pubchem:8833	cpd:C06607
pubchem:8834	cpd:C06608
pubchem:8835	cpd:C06609
pubchem:8836	cpd:C06610
pubchem:8837	cpd:C06611
pubchem:8838	cpd:C06612
pubchem:8839	cpd:C06613
pubchem:8840	cpd:C06614
pubchem:8841	cpd:C06615
pubchem:8842	cpd:C06616
pubchem:8846	cpd:C06620
pubchem:8848	cpd:C06622
pubchem:8850	cpd:C06624
pubchem:8851	cpd:C06625
pubchem:8852	cpd:C06626
pubchem:8853	cpd:C06627
pubchem:8854	cpd:C06628
pubchem:8855	cpd:C06629
pubchem:8856	cpd:C06630
pubchem:8859	cpd:C06633
pubchem:8860	cpd:C06634
pubchem:8861	cpd:C06635
pubchem:8862	cpd:C06636
pubchem:8863	cpd:C06637
pubchem:8864	cpd:C06638
pubchem:8865	cpd:C06639
pubchem:8866	cpd:C06640
pubchem:8867	cpd:C06641
pubchem:8868	cpd:C06642
pubchem:8869	cpd:C06643
pubchem:8870	cpd:C06644
pubchem:8871	cpd:C06645
pubchem:8872	cpd:C06646
pubchem:8873	cpd:C06647
pubchem:8874	cpd:C06648
pubchem:8875	cpd:C06649
pubchem:8876	cpd:C06650
pubchem:8877	cpd:C06651
pubchem:8878	cpd:C06653
pubchem:8879	cpd:C06654
pubchem:8880	cpd:C06655
pubchem:8881	cpd:C06656
pubchem:8882	cpd:C06657
pubchem:8883	cpd:C06658
pubchem:8884	cpd:C06659
pubchem:8885	cpd:C06660
pubchem:8886	cpd:C06661
pubchem:8887	cpd:C06662
pubchem:8888	cpd:C06663
pubchem:8889	cpd:C06664
pubchem:8890	cpd:C06665
pubchem:8892	cpd:C06667
pubchem:8893	cpd:C06668
pubchem:8894	cpd:C06669
pubchem:8895	cpd:C06670
pubchem:8896	cpd:C06671
pubchem:8897	cpd:C06672
pubchem:8898	cpd:C06673
pubchem:8899	cpd:C06674
pubchem:8900	cpd:C06675
pubchem:8901	cpd:C06676
pubchem:8902	cpd:C06677
pubchem:8903	cpd:C06678
pubchem:8904	cpd:C06679
pubchem:8905	cpd:C06680
pubchem:8906	cpd:C06681
pubchem:8907	cpd:C06682
pubchem:8908	cpd:C06683
pubchem:8909	cpd:C06684
pubchem:8910	cpd:C06685
pubchem:8911	cpd:C06686
pubchem:8912	cpd:C06687
pubchem:8913	cpd:C06688
pubchem:8914	cpd:C06689
pubchem:8915	cpd:C06690
pubchem:8916	cpd:C06691
pubchem:8917	cpd:C06692
pubchem:8918	cpd:C06693
pubchem:8919	cpd:C06694
pubchem:8920	cpd:C06695
pubchem:8921	cpd:C06696
pubchem:8922	cpd:C06697
pubchem:8926	cpd:C06701
pubchem:8927	cpd:C06702
pubchem:8929	cpd:C06704
pubchem:8930	cpd:C06705
pubchem:8931	cpd:C06706
pubchem:8932	cpd:C06707
pubchem:8935	cpd:C06710
pubchem:8936	cpd:C06711
pubchem:8937	cpd:C06712
pubchem:8938	cpd:C06714
pubchem:8939	cpd:C06715
pubchem:8940	cpd:C06717
pubchem:8941	cpd:C06718
pubchem:8942	cpd:C06719
pubchem:8943	cpd:C06720
pubchem:8944	cpd:C06721
pubchem:8945	cpd:C06722
pubchem:8946	cpd:C06723
pubchem:8947	cpd:C06725
pubchem:8948	cpd:C06726
pubchem:8949	cpd:C06727
pubchem:8950	cpd:C06728
pubchem:8951	cpd:C06729
pubchem:8952	cpd:C06730
pubchem:8953	cpd:C06731
pubchem:8954	cpd:C06732
pubchem:8955	cpd:C06733
pubchem:8956	cpd:C06734
pubchem:8957	cpd:C06735
pubchem:8958	cpd:C06736
pubchem:8959	cpd:C06737
pubchem:8960	cpd:C06738
pubchem:8961	cpd:C06739
pubchem:8962	cpd:C06740
pubchem:8963	cpd:C06741
pubchem:8964	cpd:C06742
pubchem:8965	cpd:C06743
pubchem:8966	cpd:C06744
pubchem:8967	cpd:C06746
pubchem:8968	cpd:C06747
pubchem:8969	cpd:C06748
pubchem:8970	cpd:C06749
pubchem:8972	cpd:C06751
pubchem:8973	cpd:C06752
pubchem:8974	cpd:C06753
pubchem:8975	cpd:C06754
pubchem:8976	cpd:C06755
pubchem:8977	cpd:C06756
pubchem:8978	cpd:C06757
pubchem:8979	cpd:C06758
pubchem:8980	cpd:C06760
pubchem:8981	cpd:C06761
pubchem:8982	cpd:C06762
pubchem:8983	cpd:C06763
pubchem:8984	cpd:C06764
pubchem:8985	cpd:C06765
pubchem:8987	cpd:C06767
pubchem:8989	cpd:C06769
pubchem:8990	cpd:C06770
pubchem:8991	cpd:C06771
pubchem:8992	cpd:C06772
pubchem:8993	cpd:C06773
pubchem:8994	cpd:C06774
pubchem:8995	cpd:C06775
pubchem:8996	cpd:C06776
pubchem:8997	cpd:C06777
pubchem:8998	cpd:C06778
pubchem:8999	cpd:C06779
pubchem:9000	cpd:C06780
pubchem:9001	cpd:C06781
pubchem:9002	cpd:C06782
pubchem:9003	cpd:C06783
pubchem:9004	cpd:C06784
pubchem:9005	cpd:C06785
pubchem:9006	cpd:C06786
pubchem:9007	cpd:C06787
pubchem:9008	cpd:C06788
pubchem:9009	cpd:C06789
pubchem:9010	cpd:C06790
pubchem:9011	cpd:C06791
pubchem:9012	cpd:C06792
pubchem:9013	cpd:C06793
pubchem:9018	cpd:C06799
pubchem:9019	cpd:C06800
pubchem:9020	cpd:C06801
pubchem:9021	cpd:C06802
pubchem:9022	cpd:C06803
pubchem:9023	cpd:C06804
pubchem:9024	cpd:C06805
pubchem:9025	cpd:C06806
pubchem:9026	cpd:C06807
pubchem:9027	cpd:C06808
pubchem:9028	cpd:C06809
pubchem:9029	cpd:C06810
pubchem:9031	cpd:C06812
pubchem:9032	cpd:C06813
pubchem:9033	cpd:C06814
pubchem:9035	cpd:C06817
pubchem:9036	cpd:C06818
pubchem:9037	cpd:C06819
pubchem:9038	cpd:C06820
pubchem:9039	cpd:C06821
pubchem:9041	cpd:C06823
pubchem:9042	cpd:C06824
pubchem:9043	cpd:C06825
pubchem:9045	cpd:C06827
pubchem:9048	cpd:C06830
pubchem:9049	cpd:C06831
pubchem:9050	cpd:C06832
pubchem:9052	cpd:C06834
pubchem:9053	cpd:C06835
pubchem:9055	cpd:C06837
pubchem:9056	cpd:C06838
pubchem:9057	cpd:C06839
pubchem:9058	cpd:C06840
pubchem:9060	cpd:C06842
pubchem:9061	cpd:C06843
pubchem:9064	cpd:C06846
pubchem:9065	cpd:C06847
pubchem:9066	cpd:C06848
pubchem:9067	cpd:C06849
pubchem:9068	cpd:C06850
pubchem:9070	cpd:C06852
pubchem:9071	cpd:C06853
pubchem:9072	cpd:C06854
pubchem:9073	cpd:C06855
pubchem:9074	cpd:C06856
pubchem:9075	cpd:C06857
pubchem:9078	cpd:C06860
pubchem:9079	cpd:C06861
pubchem:9080	cpd:C06862
pubchem:9081	cpd:C06863
pubchem:9082	cpd:C06865
pubchem:9083	cpd:C06866
pubchem:9084	cpd:C06867
pubchem:9085	cpd:C06868
pubchem:9086	cpd:C06869
pubchem:9087	cpd:C06870
pubchem:9088	cpd:C06871
pubchem:9089	cpd:C06872
pubchem:9090	cpd:C06873
pubchem:9091	cpd:C06874
pubchem:9092	cpd:C06875
pubchem:9093	cpd:C06876
pubchem:9094	cpd:C06877
pubchem:9095	cpd:C06878
pubchem:9096	cpd:C06879
pubchem:9097	cpd:C06880
pubchem:9098	cpd:C06881
pubchem:9099	cpd:C06882
pubchem:9100	cpd:C06883
pubchem:9101	cpd:C06884
pubchem:9102	cpd:C06885
pubchem:9103	cpd:C06886
pubchem:9104	cpd:C06887
pubchem:9105	cpd:C06888
pubchem:9106	cpd:C06889
pubchem:9107	cpd:C06890
pubchem:9108	cpd:C06891
pubchem:9109	cpd:C06892
pubchem:9110	cpd:C06893
pubchem:9111	cpd:C06894
pubchem:9112	cpd:C06895
pubchem:9113	cpd:C06896
pubchem:9114	cpd:C06897
pubchem:9116	cpd:C06899
pubchem:9117	cpd:C06900
pubchem:9119	cpd:C06902
pubchem:9122	cpd:C06905
pubchem:9123	cpd:C06906
pubchem:9126	cpd:C06909
pubchem:9127	cpd:C06910
pubchem:9128	cpd:C06911
pubchem:9129	cpd:C06912
pubchem:9130	cpd:C06913
pubchem:9131	cpd:C06914
pubchem:9132	cpd:C06915
pubchem:9133	cpd:C06916
pubchem:9134	cpd:C06917
pubchem:9135	cpd:C06918
pubchem:9138	cpd:C06921
pubchem:9139	cpd:C06922
pubchem:9140	cpd:C06923
pubchem:9141	cpd:C06924
pubchem:9142	cpd:C06925
pubchem:9145	cpd:C06928
pubchem:9147	cpd:C06930
pubchem:9148	cpd:C06931
pubchem:9149	cpd:C06932
pubchem:9150	cpd:C06933
pubchem:9151	cpd:C06935
pubchem:9152	cpd:C06936
pubchem:9153	cpd:C06938
pubchem:9154	cpd:C06939
pubchem:9155	cpd:C06940
pubchem:9156	cpd:C06941
pubchem:9158	cpd:C06943
pubchem:9159	cpd:C06944
pubchem:9161	cpd:C06946
pubchem:9162	cpd:C06947
pubchem:9163	cpd:C06948
pubchem:9164	cpd:C06949
pubchem:9165	cpd:C06950
pubchem:9166	cpd:C06951
pubchem:9167	cpd:C06952
pubchem:9168	cpd:C06953
pubchem:9169	cpd:C06954
pubchem:9170	cpd:C06955
pubchem:9171	cpd:C06956
pubchem:9172	cpd:C06957
pubchem:9173	cpd:C06958
pubchem:9174	cpd:C06960
pubchem:9175	cpd:C06961
pubchem:9177	cpd:C06963
pubchem:9179	cpd:C06965
pubchem:9181	cpd:C06967
pubchem:9183	cpd:C06969
pubchem:9184	cpd:C06970
pubchem:9185	cpd:C06971
pubchem:9186	cpd:C06972
pubchem:9187	cpd:C06973
pubchem:9189	cpd:C06975
pubchem:9190	cpd:C06976
pubchem:9191	cpd:C06977
pubchem:9192	cpd:C06978
pubchem:9193	cpd:C06979
pubchem:9194	cpd:C06980
pubchem:9195	cpd:C06981
pubchem:9198	cpd:C06984
pubchem:9200	cpd:C06986
pubchem:9201	cpd:C06988
pubchem:9202	cpd:C06989
pubchem:9203	cpd:C06990
pubchem:9204	cpd:C06991
pubchem:9209	cpd:C06996
pubchem:9210	cpd:C06997
pubchem:9212	cpd:C06999
pubchem:9214	cpd:C07001
pubchem:9215	cpd:C07002
pubchem:9217	cpd:C07004
pubchem:9218	cpd:C07005
pubchem:9219	cpd:C07006
pubchem:9220	cpd:C07007
pubchem:9223	cpd:C07010
pubchem:9226	cpd:C07013
pubchem:9227	cpd:C07014
pubchem:9228	cpd:C07016
pubchem:9229	cpd:C07017
pubchem:9230	cpd:C07018
pubchem:9231	cpd:C07019
pubchem:9232	cpd:C07020
pubchem:9234	cpd:C07022
pubchem:9235	cpd:C07023
pubchem:9236	cpd:C07024
pubchem:9237	cpd:C07025
pubchem:9238	cpd:C07026
pubchem:9239	cpd:C07027
pubchem:9240	cpd:C07028
pubchem:9241	cpd:C07029
pubchem:9242	cpd:C07030
pubchem:9243	cpd:C07031
pubchem:9244	cpd:C07032
pubchem:9246	cpd:C07034
pubchem:9247	cpd:C07035
pubchem:9248	cpd:C07036
pubchem:9249	cpd:C07037
pubchem:9252	cpd:C07040
pubchem:9253	cpd:C07041
pubchem:9254	cpd:C07042
pubchem:9255	cpd:C07043
pubchem:9256	cpd:C07044
pubchem:9257	cpd:C07045
pubchem:9259	cpd:C07047
pubchem:9261	cpd:C07049
pubchem:9263	cpd:C07051
pubchem:9264	cpd:C07052
pubchem:9265	cpd:C07053
pubchem:9266	cpd:C07054
pubchem:9267	cpd:C07055
pubchem:9268	cpd:C07056
pubchem:9270	cpd:C07058
pubchem:9274	cpd:C07062
pubchem:9275	cpd:C07063
pubchem:9276	cpd:C07064
pubchem:9277	cpd:C07065
pubchem:9281	cpd:C07069
pubchem:9282	cpd:C07070
pubchem:9283	cpd:C07072
pubchem:9284	cpd:C07073
pubchem:9285	cpd:C07074
pubchem:9286	cpd:C07075
pubchem:9289	cpd:C07078
pubchem:9290	cpd:C07079
pubchem:9291	cpd:C07080
pubchem:9294	cpd:C07083
pubchem:9295	cpd:C07084
pubchem:9296	cpd:C07085
pubchem:9297	cpd:C07086
